Time	Simple_Euler_X	Modified_Euler_X	Analytical_X
52.39	-0.68139	-0.526042	-0.525856
52.4	-0.692454	-0.53452	-0.534335
52.41	-0.703451	-0.542945	-0.542761
52.42	-0.714378	-0.551315	-0.551133
52.43	-0.725235	-0.55963	-0.559449
52.44	-0.73602	-0.56789	-0.56771
52.45	-0.746733	-0.576092	-0.575914
52.46	-0.757373	-0.584237	-0.58406
52.47	-0.767937	-0.592324	-0.592148
52.48	-0.778426	-0.600351	-0.600176
52.49	-0.788839	-0.608318	-0.608145
52.5	-0.799173	-0.616225	-0.616052
52.51	-0.809428	-0.624069	-0.623898
52.52	-0.819604	-0.631852	-0.631682
52.53	-0.829698	-0.639571	-0.639403
52.54	-0.839711	-0.647226	-0.647059
52.55	-0.849641	-0.654817	-0.654651
52.56	-0.859486	-0.662342	-0.662178
52.57	-0.869247	-0.669801	-0.669638
52.58	-0.878922	-0.677192	-0.677031
52.59	-0.88851	-0.684517	-0.684357
52.6	-0.898009	-0.691772	-0.691614
52.61	-0.907421	-0.698959	-0.698802
52.62	-0.916742	-0.706075	-0.70592
52.63	-0.925972	-0.713121	-0.712968
52.64	-0.935111	-0.720096	-0.719944
52.65	-0.944158	-0.726999	-0.726848
52.66	-0.95311	-0.733829	-0.733679
52.67	-0.961969	-0.740585	-0.740438
52.68	-0.970732	-0.747268	-0.747122
52.69	-0.979398	-0.753875	-0.753731
52.7	-0.987968	-0.760408	-0.760265
52.71	-0.99644	-0.766864	-0.766723
52.72	-1.00481	-0.773244	-0.773105
52.73	-1.01309	-0.779546	-0.779409
52.74	-1.02126	-0.785771	-0.785635
52.75	-1.02933	-0.791916	-0.791782
52.76	-1.0373	-0.797983	-0.79785
52.77	-1.04517	-0.80397	-0.803839
52.78	-1.05293	-0.809876	-0.809747
52.79	-1.06059	-0.815702	-0.815574
52.8	-1.06814	-0.821446	-0.82132
52.81	-1.07559	-0.827107	-0.826984
52.82	-1.08293	-0.832686	-0.832564
52.83	-1.09016	-0.838182	-0.838062
52.84	-1.09728	-0.843594	-0.843476
52.85	-1.1043	-0.848922	-0.848805
52.86	-1.11121	-0.854164	-0.85405
52.87	-1.118	-0.859321	-0.859209
52.88	-1.12468	-0.864393	-0.864282
52.89	-1.13126	-0.869378	-0.869269
52.9	-1.13772	-0.874276	-0.874169
52.91	-1.14406	-0.879086	-0.878981
52.92	-1.1503	-0.883809	-0.883706
52.93	-1.15641	-0.888443	-0.888342
52.94	-1.16242	-0.892988	-0.892889
52.95	-1.16831	-0.897445	-0.897347
52.96	-1.17408	-0.901811	-0.901715
52.97	-1.17973	-0.906087	-0.905994
52.98	-1.18527	-0.910273	-0.910181
52.99	-1.19069	-0.914367	-0.914278
53	-1.19599	-0.91837	-0.918283
53.01	-1.20117	-0.922281	-0.922196
53.02	-1.20623	-0.9261	-0.926017
53.03	-1.21117	-0.929827	-0.929746
53.04	-1.216	-0.93346	-0.933381
53.05	-1.2207	-0.937	-0.936923
53.06	-1.22527	-0.940447	-0.940372
53.07	-1.22973	-0.943799	-0.943726
53.08	-1.23407	-0.947057	-0.946986
53.09	-1.23828	-0.95022	-0.950151
53.1	-1.24236	-0.953289	-0.953222
53.11	-1.24633	-0.956262	-0.956197
53.12	-1.25017	-0.959139	-0.959076
53.13	-1.25388	-0.96192	-0.96186
53.14	-1.25747	-0.964605	-0.964547
53.15	-1.26094	-0.967194	-0.967138
53.16	-1.26428	-0.969686	-0.969632
53.17	-1.26749	-0.972081	-0.972029
53.18	-1.27057	-0.974379	-0.974329
53.19	-1.27353	-0.976579	-0.976532
53.2	-1.27637	-0.978682	-0.978636
53.21	-1.27907	-0.980687	-0.980643
53.22	-1.28165	-0.982594	-0.982552
53.23	-1.2841	-0.984402	-0.984363
53.24	-1.28642	-0.986112	-0.986075
53.25	-1.28861	-0.987724	-0.987689
53.26	-1.29068	-0.989236	-0.989204
53.27	-1.29261	-0.99065	-0.99062
53.28	-1.29442	-0.991965	-0.991937
53.29	-1.2961	-0.99318	-0.993155
53.3	-1.29764	-0.994297	-0.994273
53.31	-1.29906	-0.995313	-0.995292
53.32	-1.30035	-0.996231	-0.996211
53.33	-1.30151	-0.997048	-0.997031
53.34	-1.30254	-0.997766	-0.997751
53.35	-1.30344	-0.998384	-0.998372
53.36	-1.3042	-0.998903	-0.998892
53.37	-1.30484	-0.999321	-0.999313
53.38	-1.30535	-0.999639	-0.999633
53.39	-1.30573	-0.999858	-0.999854
53.4	-1.30597	-0.999977	-0.999975
53.41	-1.30609	-0.999995	-0.999996
53.42	-1.30607	-0.999914	-0.999916
53.43	-1.30593	-0.999732	-0.999737
53.44	-1.30565	-0.999451	-0.999458
53.45	-1.30524	-0.999069	-0.999079
53.46	-1.30471	-0.998588	-0.9986
53.47	-1.30404	-0.998007	-0.998021
53.48	-1.30324	-0.997326	-0.997342
53.49	-1.30231	-0.996545	-0.996564
53.5	-1.30125	-0.995665	-0.995686
53.51	-1.30006	-0.994685	-0.994708
53.52	-1.29874	-0.993606	-0.993631
53.53	-1.29729	-0.992427	-0.992454
53.54	-1.29572	-0.991149	-0.991178
53.55	-1.29401	-0.989772	-0.989804
53.56	-1.29217	-0.988296	-0.98833
53.57	-1.2902	-0.986721	-0.986757
53.58	-1.2881	-0.985047	-0.985086
53.59	-1.28588	-0.983275	-0.983316
53.6	-1.28352	-0.981405	-0.981448
53.61	-1.28104	-0.979436	-0.979481
53.62	-1.27843	-0.97737	-0.977417
53.63	-1.27569	-0.975206	-0.975255
53.64	-1.27282	-0.972944	-0.972995
53.65	-1.26982	-0.970585	-0.970639
53.66	-1.2667	-0.968129	-0.968185
53.67	-1.26345	-0.965576	-0.965634
53.68	-1.26007	-0.962926	-0.962987
53.69	-1.25657	-0.960181	-0.960243
53.7	-1.25294	-0.957339	-0.957403
53.71	-1.24919	-0.954401	-0.954468
53.72	-1.24531	-0.951368	-0.951437
53.73	-1.2413	-0.94824	-0.948311
53.74	-1.23717	-0.945017	-0.945091
53.75	-1.23292	-0.9417	-0.941775
53.76	-1.22854	-0.938288	-0.938366
53.77	-1.22404	-0.934783	-0.934862
53.78	-1.21942	-0.931184	-0.931266
53.79	-1.21467	-0.927492	-0.927576
53.8	-1.20981	-0.923707	-0.923793
53.81	-1.20482	-0.91983	-0.919918
53.82	-1.19971	-0.915861	-0.915951
53.83	-1.19448	-0.9118	-0.911892
53.84	-1.18913	-0.907648	-0.907743
53.85	-1.18366	-0.903406	-0.903502
53.86	-1.17807	-0.899073	-0.899171
53.87	-1.17236	-0.89465	-0.89475
53.88	-1.16654	-0.890138	-0.89024
53.89	-1.16059	-0.885536	-0.88564
53.9	-1.15454	-0.880846	-0.880953
53.91	-1.14836	-0.876068	-0.876177
53.92	-1.14207	-0.871203	-0.871313
53.93	-1.13566	-0.86625	-0.866362
53.94	-1.12915	-0.861211	-0.861325
53.95	-1.12251	-0.856085	-0.856201
53.96	-1.11577	-0.850874	-0.850992
53.97	-1.10891	-0.845578	-0.845698
53.98	-1.10194	-0.840197	-0.840319
53.99	-1.09486	-0.834732	-0.834856
54	-1.08767	-0.829184	-0.82931
54.01	-1.08037	-0.823553	-0.823681
54.02	-1.07296	-0.817839	-0.817969
54.03	-1.06544	-0.812044	-0.812176
54.04	-1.05782	-0.806168	-0.806301
54.05	-1.05009	-0.800211	-0.800346
54.06	-1.04225	-0.794173	-0.79431
54.07	-1.03431	-0.788057	-0.788196
54.08	-1.02626	-0.781862	-0.782002
54.09	-1.01811	-0.775588	-0.77573
54.1	-1.00986	-0.769237	-0.769381
54.11	-1.00151	-0.762809	-0.762955
54.12	-0.993052	-0.756305	-0.756452
54.13	-0.984497	-0.749725	-0.749874
54.14	-0.975842	-0.74307	-0.743221
54.15	-0.96709	-0.736341	-0.736493
54.16	-0.958239	-0.729538	-0.729692
54.17	-0.949292	-0.722662	-0.722818
54.18	-0.94025	-0.715714	-0.715871
54.19	-0.931112	-0.708694	-0.708853
54.2	-0.92188	-0.701604	-0.701765
54.21	-0.912555	-0.694443	-0.694606
54.22	-0.903138	-0.687213	-0.687377
54.23	-0.89363	-0.679914	-0.68008
54.24	-0.884031	-0.672547	-0.672715
54.25	-0.874343	-0.665113	-0.665282
54.26	-0.864567	-0.657613	-0.657783
54.27	-0.854703	-0.650046	-0.650218
54.28	-0.844753	-0.642415	-0.642588
54.29	-0.834717	-0.634719	-0.634894
54.3	-0.824597	-0.62696	-0.627136
54.31	-0.814393	-0.619138	-0.619316
54.32	-0.804107	-0.611255	-0.611434
54.33	-0.793739	-0.60331	-0.603491
54.34	-0.783291	-0.595305	-0.595487
54.35	-0.772764	-0.58724	-0.587423
54.36	-0.762158	-0.579117	-0.579301
54.37	-0.751475	-0.570936	-0.571121
54.38	-0.740716	-0.562697	-0.562884
54.39	-0.729881	-0.554402	-0.554591
54.4	-0.718973	-0.546052	-0.546242
54.41	-0.707992	-0.537648	-0.537839
54.42	-0.696938	-0.529189	-0.529382
54.43	-0.685814	-0.520678	-0.520871
54.44	-0.67462	-0.512114	-0.512309
54.45	-0.663358	-0.5035	-0.503696
54.46	-0.652028	-0.494835	-0.495032
54.47	-0.640632	-0.48612	-0.486318
54.48	-0.629171	-0.477357	-0.477556
54.49	-0.617645	-0.468546	-0.468747
54.5	-0.606057	-0.459688	-0.45989
54.51	-0.594407	-0.450785	-0.450988
54.52	-0.582696	-0.441836	-0.44204
54.53	-0.570926	-0.432843	-0.433048
54.54	-0.559097	-0.423807	-0.424013
54.55	-0.547212	-0.414728	-0.414935
54.56	-0.53527	-0.405608	-0.405816
54.57	-0.523274	-0.396448	-0.396656
54.58	-0.511224	-0.387247	-0.387457
54.59	-0.499122	-0.378008	-0.378219
54.6	-0.486969	-0.368731	-0.368943
54.61	-0.474766	-0.359418	-0.35963
54.62	-0.462514	-0.350068	-0.350281
54.63	-0.450215	-0.340684	-0.340898
54.64	-0.43787	-0.331265	-0.33148
54.65	-0.425479	-0.321813	-0.322029
54.66	-0.413045	-0.312329	-0.312545
54.67	-0.400568	-0.302814	-0.303031
54.68	-0.38805	-0.293268	-0.293486
54.69	-0.375492	-0.283693	-0.283912
54.7	-0.362895	-0.27409	-0.274309
54.71	-0.35026	-0.26446	-0.264679
54.72	-0.337589	-0.254802	-0.255023
54.73	-0.324883	-0.24512	-0.245341
54.74	-0.312144	-0.235413	-0.235635
54.75	-0.299372	-0.225682	-0.225904
54.76	-0.286568	-0.215929	-0.216152
54.77	-0.273735	-0.206154	-0.206378
54.78	-0.260873	-0.196359	-0.196583
54.79	-0.247984	-0.186544	-0.186768
54.8	-0.235068	-0.17671	-0.176935
54.81	-0.222128	-0.166859	-0.167084
54.82	-0.209164	-0.156991	-0.157216
54.83	-0.196179	-0.147107	-0.147333
54.84	-0.183172	-0.137209	-0.137435
54.85	-0.170145	-0.127297	-0.127523
54.86	-0.1571	-0.117372	-0.117599
54.87	-0.144039	-0.107435	-0.107662
54.88	-0.130961	-0.0974877	-0.0977153
54.89	-0.117869	-0.0875306	-0.0877584
54.9	-0.104764	-0.0775647	-0.0777928
54.91	-0.0916476	-0.0675911	-0.0678193
54.92	-0.0785203	-0.0576107	-0.0578391
54.93	-0.0653839	-0.0476245	-0.0478532
54.94	-0.0522396	-0.0376336	-0.0378624
54.95	-0.0390888	-0.027639	-0.0278678
54.96	-0.0259328	-0.0176415	-0.0178705
54.97	-0.0127729	-0.00764232	-0.00787136
54.98	0.000389656	0.00235765	0.00212856
54.99	0.0135535	0.0123574	0.0121283
55	0.0267172	0.0223559	0.0221268
55.01	0.0398796	0.0323521	0.032123
55.02	0.0530394	0.0423451	0.0421161
55.03	0.0661951	0.0523339	0.052105
55.04	0.0793456	0.0623175	0.0620886
55.05	0.0924894	0.0722948	0.072066
55.06	0.105625	0.0822649	0.0820363
55.07	0.118752	0.0922268	0.0919983
55.08	0.131868	0.102179	0.101951
55.09	0.144972	0.112122	0.111894
55.1	0.158063	0.122053	0.121825
55.11	0.17114	0.131972	0.131744
55.12	0.184201	0.141878	0.141651
55.13	0.197244	0.15177	0.151542
55.14	0.210269	0.161646	0.161419
55.15	0.223275	0.171506	0.17128
55.16	0.236259	0.181349	0.181123
55.17	0.249221	0.191174	0.190949
55.18	0.26216	0.20098	0.200755
55.19	0.275073	0.210766	0.210541
55.2	0.287961	0.220531	0.220306
55.21	0.300821	0.230273	0.23005
55.22	0.313652	0.239993	0.23977
55.23	0.326453	0.249689	0.249466
55.24	0.339222	0.259359	0.259137
55.25	0.351959	0.269004	0.268782
55.26	0.364662	0.278622	0.278401
55.27	0.37733	0.288212	0.287991
55.28	0.389961	0.297773	0.297553
55.29	0.402555	0.307304	0.307085
55.3	0.41511	0.316805	0.316586
55.31	0.427624	0.326274	0.326056
55.32	0.440097	0.33571	0.335493
55.33	0.452527	0.345113	0.344897
55.34	0.464913	0.354481	0.354266
55.35	0.477254	0.363814	0.363599
55.36	0.489548	0.37311	0.372896
55.37	0.501795	0.382369	0.382156
55.38	0.513992	0.39159	0.391378
55.39	0.52614	0.400772	0.400561
55.4	0.538236	0.409914	0.409703
55.41	0.55028	0.419014	0.418805
55.42	0.562269	0.428073	0.427864
55.43	0.574204	0.437089	0.436881
55.44	0.586082	0.446061	0.445854
55.45	0.597903	0.454989	0.454783
55.46	0.609666	0.463871	0.463666
55.47	0.621368	0.472707	0.472503
55.48	0.63301	0.481495	0.481292
55.49	0.644589	0.490235	0.490034
55.5	0.656105	0.498927	0.498726
55.51	0.667557	0.507568	0.507369
55.52	0.678943	0.516159	0.515961
55.53	0.690263	0.524698	0.524501
55.54	0.701514	0.533184	0.532988
55.55	0.712697	0.541617	0.541423
55.56	0.723809	0.549997	0.549803
55.57	0.73485	0.558321	0.558128
55.58	0.745818	0.566589	0.566398
55.59	0.756714	0.5748	0.574611
55.6	0.767534	0.582954	0.582766
55.61	0.778279	0.59105	0.590863
55.62	0.788947	0.599087	0.598901
55.63	0.799537	0.607064	0.60688
55.64	0.810049	0.61498	0.614797
55.65	0.82048	0.622834	0.622653
55.66	0.830831	0.630627	0.630447
55.67	0.841099	0.638356	0.638177
55.68	0.851285	0.646021	0.645844
55.69	0.861386	0.653622	0.653447
55.7	0.871402	0.661158	0.660983
55.71	0.881332	0.668627	0.668454
55.72	0.891175	0.676029	0.675858
55.73	0.900929	0.683364	0.683195
55.74	0.910595	0.690631	0.690463
55.75	0.92017	0.697828	0.697662
55.76	0.929655	0.704956	0.704791
55.77	0.939047	0.712013	0.71185
55.78	0.948346	0.718999	0.718837
55.79	0.957552	0.725913	0.725753
55.8	0.966663	0.732755	0.732596
55.81	0.975678	0.739523	0.739366
55.82	0.984596	0.746217	0.746062
55.83	0.993417	0.752837	0.752684
55.84	1.00214	0.759381	0.75923
55.85	1.01076	0.765849	0.7657
55.86	1.01928	0.772241	0.772093
55.87	1.02771	0.778556	0.77841
55.88	1.03603	0.784793	0.784648
55.89	1.04424	0.790951	0.790808
55.9	1.05236	0.79703	0.796889
55.91	1.06036	0.80303	0.802891
55.92	1.06827	0.808949	0.808812
55.93	1.07607	0.814787	0.814652
55.94	1.08376	0.820544	0.82041
55.95	1.09134	0.826218	0.826087
55.96	1.09881	0.831811	0.831681
55.97	1.10618	0.83732	0.837192
55.98	1.11344	0.842745	0.842619
55.99	1.12058	0.848086	0.847962
56	1.12762	0.853342	0.85322
56.01	1.13454	0.858513	0.858393
56.02	1.14135	0.863598	0.86348
56.03	1.14804	0.868596	0.86848
56.04	1.15462	0.873508	0.873394
56.05	1.16109	0.878332	0.87822
56.06	1.16744	0.883069	0.882959
56.07	1.17368	0.887717	0.887609
56.08	1.17979	0.892276	0.892171
56.09	1.18579	0.896747	0.896643
56.1	1.19168	0.901127	0.901026
56.11	1.19744	0.905418	0.905318
56.12	1.20309	0.909617	0.90952
56.13	1.20861	0.913726	0.913631
56.14	1.21402	0.917744	0.917651
56.15	1.2193	0.92167	0.921579
56.16	1.22447	0.925503	0.925415
56.17	1.22951	0.929244	0.929158
56.18	1.23442	0.932893	0.932808
56.19	1.23922	0.936447	0.936365
56.2	1.24389	0.939909	0.939829
56.21	1.24844	0.943276	0.943198
56.22	1.25286	0.946549	0.946473
56.23	1.25716	0.949727	0.949654
56.24	1.26134	0.95281	0.952739
56.25	1.26538	0.955798	0.955729
56.26	1.26931	0.958691	0.958624
56.27	1.2731	0.961487	0.961423
56.28	1.27677	0.964188	0.964125
56.29	1.28031	0.966792	0.966732
56.3	1.28372	0.969299	0.969241
56.31	1.28701	0.971709	0.971654
56.32	1.29017	0.974022	0.973969
56.33	1.2932	0.976238	0.976187
56.34	1.29609	0.978356	0.978308
56.35	1.29886	0.980377	0.98033
56.36	1.3015	0.982299	0.982255
56.37	1.30402	0.984123	0.984081
56.38	1.3064	0.985849	0.985809
56.39	1.30865	0.987476	0.987439
56.4	1.31076	0.989004	0.988969
56.41	1.31275	0.990433	0.990401
56.42	1.31461	0.991764	0.991734
56.43	1.31634	0.992995	0.992967
56.44	1.31793	0.994127	0.994101
56.45	1.31939	0.995159	0.995136
56.46	1.32072	0.996092	0.996072
56.47	1.32192	0.996926	0.996907
56.48	1.32299	0.997659	0.997643
56.49	1.32393	0.998293	0.99828
56.5	1.32473	0.998827	0.998816
56.51	1.3254	0.999262	0.999252
56.52	1.32594	0.999596	0.999589
56.53	1.32634	0.99983	0.999826
56.54	1.32661	0.999964	0.999962
56.55	1.32675	0.999999	0.999999
56.56	1.32676	0.999933	0.999936
56.57	1.32664	0.999767	0.999772
56.58	1.32638	0.999502	0.999509
56.59	1.32599	0.999136	0.999146
56.6	1.32546	0.998671	0.998683
56.61	1.32481	0.998105	0.99812
56.62	1.32402	0.99744	0.997457
56.63	1.3231	0.996675	0.996694
56.64	1.32205	0.995811	0.995832
56.65	1.32086	0.994846	0.99487
56.66	1.31954	0.993783	0.993809
56.67	1.31809	0.99262	0.992648
56.68	1.31651	0.991357	0.991388
56.69	1.3148	0.989996	0.990029
56.7	1.31295	0.988535	0.988571
56.71	1.31097	0.986976	0.987014
56.72	1.30887	0.985318	0.985359
56.73	1.30663	0.983562	0.983604
56.74	1.30426	0.981707	0.981752
56.75	1.30176	0.979754	0.979801
56.76	1.29912	0.977703	0.977752
56.77	1.29636	0.975554	0.975606
56.78	1.29347	0.973308	0.973362
56.79	1.29045	0.970964	0.97102
56.8	1.2873	0.968523	0.968582
56.81	1.28402	0.965985	0.966047
56.82	1.28061	0.963351	0.963415
56.83	1.27708	0.960621	0.960686
56.84	1.27341	0.957794	0.957862
56.85	1.26962	0.954872	0.954942
56.86	1.2657	0.951854	0.951926
56.87	1.26165	0.948741	0.948815
56.88	1.25748	0.945533	0.94561
56.89	1.25318	0.94223	0.94231
56.9	1.24876	0.938833	0.938915
56.91	1.24421	0.935343	0.935427
56.92	1.23953	0.931759	0.931845
56.93	1.23473	0.928081	0.92817
56.94	1.22981	0.924311	0.924402
56.95	1.22476	0.920449	0.920541
56.96	1.21959	0.916494	0.916589
56.97	1.2143	0.912448	0.912545
56.98	1.20888	0.90831	0.90841
56.99	1.20335	0.904082	0.904183
57	1.19769	0.899763	0.899867
57.01	1.19191	0.895354	0.89546
57.02	1.18602	0.890856	0.890964
57.03	1.18	0.886269	0.886379
57.04	1.17387	0.881593	0.881705
57.05	1.16761	0.876829	0.876943
57.06	1.16124	0.871977	0.872093
57.07	1.15476	0.867038	0.867156
57.08	1.14815	0.862012	0.862133
57.09	1.14144	0.8569	0.857023
57.1	1.1346	0.851703	0.851827
57.11	1.12765	0.84642	0.846547
57.12	1.12059	0.841053	0.841181
57.13	1.11342	0.835601	0.835732
57.14	1.10613	0.830066	0.830199
57.15	1.09874	0.824448	0.824583
57.16	1.09123	0.818747	0.818884
57.17	1.08361	0.812965	0.813104
57.18	1.07589	0.807101	0.807242
57.19	1.06805	0.801157	0.801299
57.2	1.06011	0.795132	0.795277
57.21	1.05206	0.789028	0.789175
57.22	1.0439	0.782845	0.782994
57.23	1.03564	0.776584	0.776734
57.24	1.02728	0.770245	0.770397
57.25	1.01881	0.763829	0.763983
57.26	1.01024	0.757337	0.757493
57.27	1.00157	0.750769	0.750927
57.28	0.992791	0.744126	0.744285
57.29	0.983917	0.737408	0.73757
57.3	0.974943	0.730617	0.73078
57.31	0.965871	0.723753	0.723918
57.32	0.956701	0.716816	0.716983
57.33	0.947435	0.709808	0.709976
57.34	0.938073	0.702728	0.702898
57.35	0.928617	0.695579	0.69575
57.36	0.919067	0.68836	0.688533
57.37	0.909423	0.681072	0.681247
57.38	0.899688	0.673715	0.673892
57.39	0.889862	0.666292	0.66647
57.4	0.879946	0.658802	0.658982
57.41	0.869941	0.651246	0.651427
57.42	0.859848	0.643625	0.643808
57.43	0.849668	0.635939	0.636124
57.44	0.839402	0.62819	0.628376
57.45	0.829051	0.620378	0.620566
57.46	0.818617	0.612504	0.612693
57.47	0.808099	0.604569	0.60476
57.48	0.797499	0.596573	0.596766
57.49	0.786819	0.588518	0.588712
57.5	0.776059	0.580404	0.580599
57.51	0.76522	0.572232	0.572428
57.52	0.754303	0.564002	0.5642
57.53	0.74331	0.555716	0.555916
57.54	0.732242	0.547375	0.547576
57.55	0.721099	0.538979	0.539181
57.56	0.709883	0.530529	0.530732
57.57	0.698595	0.522026	0.52223
57.58	0.687236	0.51347	0.513676
57.59	0.675807	0.504864	0.505071
57.6	0.664309	0.496207	0.496415
57.61	0.652744	0.4875	0.487709
57.62	0.641112	0.478744	0.478955
57.63	0.629415	0.469941	0.470153
57.64	0.617654	0.461091	0.461304
57.65	0.60583	0.452194	0.452408
57.66	0.593944	0.443252	0.443468
57.67	0.581998	0.434266	0.434483
57.68	0.569992	0.425237	0.425455
57.69	0.557928	0.416165	0.416384
57.7	0.545807	0.407051	0.407271
57.71	0.533631	0.397897	0.398118
57.72	0.521399	0.388703	0.388925
57.73	0.509115	0.37947	0.379693
57.74	0.496778	0.370199	0.370423
57.75	0.48439	0.360891	0.361116
57.76	0.471953	0.351547	0.351773
57.77	0.459467	0.342168	0.342394
57.78	0.446934	0.332755	0.332982
57.79	0.434355	0.323308	0.323536
57.8	0.421731	0.313829	0.314058
57.81	0.409064	0.304319	0.304548
57.82	0.396355	0.294778	0.295008
57.83	0.383604	0.285208	0.285439
57.84	0.370815	0.275609	0.275841
57.85	0.357986	0.265983	0.266215
57.86	0.345121	0.25633	0.256563
57.87	0.33222	0.246651	0.246885
57.88	0.319284	0.236948	0.237182
57.89	0.306316	0.227221	0.227456
57.9	0.293315	0.217471	0.217707
57.91	0.280284	0.2077	0.207936
57.92	0.267223	0.197908	0.198144
57.93	0.254134	0.188096	0.188333
57.94	0.241019	0.178265	0.178502
57.95	0.227878	0.168416	0.168654
57.96	0.214713	0.158551	0.158789
57.97	0.201525	0.148669	0.148908
57.98	0.188316	0.138773	0.139012
57.99	0.175086	0.128863	0.129103
58	0.161838	0.11894	0.11918
58.01	0.148572	0.109005	0.109246
58.02	0.135291	0.0990596	0.0993002
58.03	0.121994	0.089104	0.0893448
58.04	0.108683	0.0791394	0.0793805
58.05	0.095361	0.0691669	0.0694082
58.06	0.0820276	0.0591876	0.0594291
58.07	0.0686847	0.0492023	0.0494439
58.08	0.0553336	0.039212	0.0394538
58.09	0.0419756	0.0292179	0.0294598
58.1	0.0286121	0.0192208	0.0194629
58.11	0.0152444	0.00922183	0.00946395
58.12	0.00187384	-0.000778078	-0.000535909
58.13	-0.0114982	-0.0107779	-0.0105357
58.14	-0.0248705	-0.0207767	-0.0205345
58.15	-0.0382416	-0.0307733	-0.0305312
58.16	-0.0516103	-0.0407669	-0.0405248
58.17	-0.0649751	-0.0507565	-0.0505144
58.18	-0.0783348	-0.0607409	-0.0604989
58.19	-0.0916879	-0.0707193	-0.0704774
58.2	-0.105033	-0.0806906	-0.0804489
58.21	-0.118369	-0.0906538	-0.0904123
58.22	-0.131695	-0.100608	-0.100367
58.23	-0.145009	-0.110552	-0.110311
58.24	-0.158309	-0.120485	-0.120244
58.25	-0.171596	-0.130406	-0.130166
58.26	-0.184866	-0.140314	-0.140074
58.27	-0.198119	-0.150208	-0.149968
58.28	-0.211354	-0.160087	-0.159847
58.29	-0.224569	-0.16995	-0.169711
58.3	-0.237762	-0.179796	-0.179557
58.31	-0.250934	-0.189624	-0.189385
58.32	-0.264081	-0.199433	-0.199195
58.33	-0.277203	-0.209222	-0.208984
58.34	-0.290299	-0.21899	-0.218753
58.35	-0.303368	-0.228736	-0.228499
58.36	-0.316407	-0.238459	-0.238223
58.37	-0.329416	-0.248159	-0.247923
58.38	-0.342393	-0.257833	-0.257598
58.39	-0.355337	-0.267482	-0.267248
58.4	-0.368248	-0.277104	-0.276871
58.41	-0.381122	-0.286699	-0.286466
58.42	-0.39396	-0.296265	-0.296032
58.43	-0.406759	-0.305801	-0.305569
58.44	-0.41952	-0.315306	-0.315075
58.45	-0.432239	-0.32478	-0.32455
58.46	-0.444917	-0.334222	-0.333992
58.47	-0.457551	-0.34363	-0.343401
58.48	-0.470141	-0.353004	-0.352776
58.49	-0.482685	-0.362342	-0.362115
58.5	-0.495182	-0.371644	-0.371418
58.51	-0.507631	-0.380909	-0.380684
58.52	-0.52003	-0.390136	-0.389912
58.53	-0.532379	-0.399324	-0.399101
58.54	-0.544675	-0.408472	-0.40825
58.55	-0.556919	-0.41758	-0.417358
58.56	-0.569107	-0.426645	-0.426424
58.57	-0.581241	-0.435668	-0.435448
58.58	-0.593317	-0.444647	-0.444428
58.59	-0.605335	-0.453582	-0.453364
58.6	-0.617294	-0.462471	-0.462254
58.61	-0.629192	-0.471314	-0.471099
58.62	-0.641029	-0.48011	-0.479896
58.63	-0.652802	-0.488858	-0.488645
58.64	-0.664512	-0.497557	-0.497345
58.65	-0.676156	-0.506206	-0.505996
58.66	-0.687734	-0.514805	-0.514596
58.67	-0.699244	-0.523352	-0.523144
58.68	-0.710685	-0.531847	-0.53164
58.69	-0.722057	-0.540289	-0.540083
58.7	-0.733357	-0.548677	-0.548472
58.71	-0.744585	-0.557009	-0.556806
58.72	-0.75574	-0.565287	-0.565085
58.73	-0.76682	-0.573507	-0.573307
58.74	-0.777825	-0.58167	-0.581471
58.75	-0.788753	-0.589775	-0.589578
58.76	-0.799604	-0.597821	-0.597625
58.77	-0.810375	-0.605808	-0.605613
58.78	-0.821067	-0.613734	-0.61354
58.79	-0.831677	-0.621598	-0.621406
58.8	-0.842205	-0.6294	-0.62921
58.81	-0.852651	-0.637139	-0.63695
58.82	-0.863012	-0.644815	-0.644627
58.83	-0.873287	-0.652426	-0.65224
58.84	-0.883477	-0.659972	-0.659787
58.85	-0.893579	-0.667452	-0.667269
58.86	-0.903593	-0.674865	-0.674684
58.87	-0.913517	-0.68221	-0.682031
58.88	-0.923351	-0.689488	-0.68931
58.89	-0.933094	-0.696696	-0.69652
58.9	-0.942744	-0.703835	-0.70366
58.91	-0.952301	-0.710903	-0.71073
58.92	-0.961764	-0.7179	-0.717729
58.93	-0.971131	-0.724826	-0.724657
58.94	-0.980403	-0.731679	-0.731511
58.95	-0.989577	-0.738459	-0.738293
58.96	-0.998653	-0.745165	-0.745001
58.97	-1.00763	-0.751796	-0.751634
58.98	-1.01651	-0.758352	-0.758192
58.99	-1.02528	-0.764833	-0.764674
59	-1.03396	-0.771237	-0.77108
59.01	-1.04253	-0.777564	-0.777409
59.02	-1.051	-0.783813	-0.78366
59.03	-1.05937	-0.789983	-0.789833
59.04	-1.06762	-0.796075	-0.795926
59.05	-1.07578	-0.802087	-0.80194
59.06	-1.08383	-0.808019	-0.807874
59.07	-1.09177	-0.81387	-0.813727
59.08	-1.0996	-0.81964	-0.819499
59.09	-1.10732	-0.825328	-0.825189
59.1	-1.11493	-0.830933	-0.830796
59.11	-1.12243	-0.836455	-0.83632
59.12	-1.12982	-0.841893	-0.84176
