Time	Simple_Euler_X	Modified_Euler_X	Analytical_X	Simple_Energy	Modified_Energy
4.51	-0.205745	-0.200992	-0.20101	0.523065	0.499988
4.52	-0.195726	-0.191186	-0.191204	0.523117	0.499988
4.53	-0.185686	-0.181361	-0.181379	0.52317	0.499988
4.54	-0.175627	-0.171518	-0.171536	0.523222	0.499988
4.55	-0.165549	-0.161658	-0.161676	0.523274	0.499988
4.56	-0.155454	-0.151781	-0.1518	0.523327	0.499988
4.57	-0.145342	-0.141889	-0.141908	0.523379	0.499988
4.58	-0.135215	-0.131984	-0.132003	0.523431	0.499988
4.59	-0.125073	-0.122065	-0.122084	0.523484	0.499988
4.6	-0.114918	-0.112133	-0.112153	0.523536	0.499988
4.61	-0.10475	-0.102191	-0.10221	0.523588	0.499988
4.62	-0.0945704	-0.0922384	-0.0922576	0.523641	0.499988
4.63	-0.0843805	-0.0822766	-0.0822958	0.523693	0.499988
4.64	-0.0741811	-0.0723065	-0.0723258	0.523745	0.499988
4.65	-0.0639734	-0.0623292	-0.0623485	0.523798	0.499988
4.66	-0.0537582	-0.0523456	-0.052365	0.52385	0.499988
4.67	-0.0435366	-0.0423568	-0.0423763	0.523903	0.499988
4.68	-0.0333096	-0.0323638	-0.0323833	0.523955	0.499988
4.69	-0.0230783	-0.0223676	-0.0223871	0.524007	0.499988
4.7	-0.0128436	-0.0123691	-0.0123887	0.52406	0.499988
4.71	-0.00260663	-0.00236935	-0.00238898	0.524112	0.499988
4.72	0.00763162	0.00763061	0.00761095	0.524165	0.499988
4.73	0.0178701	0.0176298	0.0176101	0.524217	0.499988
4.74	0.0281079	0.0276273	0.0276075	0.524269	0.499988
4.75	0.0383438	0.0376219	0.0376022	0.524322	0.499988
4.76	0.048577	0.0476128	0.047593	0.524374	0.499988
4.77	0.0588063	0.057599	0.0575792	0.524427	0.499988
4.78	0.0690308	0.0675794	0.0675595	0.524479	0.499988
4.79	0.0792493	0.077553	0.0775331	0.524532	0.499988
4.8	0.089461	0.0875189	0.087499	0.524584	0.499988
4.81	0.0996648	0.097476	0.0974561	0.524637	0.499988
4.82	0.10986	0.107423	0.107403	0.524689	0.499988
4.83	0.120044	0.11736	0.11734	0.524741	0.499988
4.84	0.130218	0.127285	0.127265	0.524794	0.499988
4.85	0.14038	0.137197	0.137177	0.524846	0.499988
4.86	0.150529	0.147096	0.147076	0.524899	0.499988
4.87	0.160664	0.156979	0.156959	0.524951	0.499988
4.88	0.170783	0.166847	0.166827	0.525004	0.499988
4.89	0.180887	0.176699	0.176679	0.525056	0.499988
4.9	0.190974	0.186532	0.186512	0.525109	0.499988
4.91	0.201042	0.196347	0.196327	0.525161	0.499988
4.92	0.211092	0.206143	0.206123	0.525214	0.499988
4.93	0.221121	0.215918	0.215898	0.525266	0.499988
4.94	0.231129	0.225671	0.225651	0.525319	0.499988
4.95	0.241115	0.235401	0.235381	0.525371	0.499988
4.96	0.251078	0.245109	0.245089	0.525424	0.499988
4.97	0.261017	0.254791	0.254771	0.525477	0.499988
4.98	0.270931	0.264448	0.264428	0.525529	0.499988
4.99	0.280818	0.274079	0.274059	0.525582	0.499988
5	0.290679	0.283682	0.283662	0.525634	0.499989
5.01	0.300511	0.293257	0.293237	0.525687	0.499989
5.02	0.310315	0.302803	0.302783	0.525739	0.499989
5.03	0.320088	0.312318	0.312298	0.525792	0.499989
5.04	0.32983	0.321802	0.321782	0.525845	0.499989
5.05	0.339541	0.331254	0.331234	0.525897	0.499989
5.06	0.349218	0.340673	0.340653	0.52595	0.499989
5.07	0.358861	0.350057	0.350037	0.526002	0.499989
5.08	0.36847	0.359407	0.359387	0.526055	0.499989
5.09	0.378042	0.368721	0.368701	0.526107	0.499989
5.1	0.387578	0.377997	0.377978	0.52616	0.499989
5.11	0.397076	0.387236	0.387217	0.526213	0.499989
5.12	0.406535	0.396437	0.396417	0.526265	0.499989
5.13	0.415955	0.405597	0.405578	0.526318	0.49999
5.14	0.425333	0.414718	0.414698	0.526371	0.49999
5.15	0.434671	0.423796	0.423777	0.526423	0.49999
5.16	0.443965	0.432833	0.432813	0.526476	0.49999
5.17	0.453217	0.441826	0.441806	0.526529	0.49999
5.18	0.462423	0.450774	0.450755	0.526581	0.49999
5.19	0.471585	0.459678	0.459659	0.526634	0.49999
5.2	0.4807	0.468536	0.468517	0.526687	0.49999
5.21	0.489768	0.477347	0.477328	0.526739	0.49999
5.22	0.498788	0.48611	0.486091	0.526792	0.49999
5.23	0.507759	0.494824	0.494806	0.526845	0.499991
5.24	0.51668	0.50349	0.503471	0.526897	0.499991
5.25	0.525551	0.512104	0.512085	0.52695	0.499991
5.26	0.534369	0.520668	0.520649	0.527003	0.499991
5.27	0.543136	0.529179	0.529161	0.527055	0.499991
5.28	0.551848	0.537638	0.537619	0.527108	0.499991
5.29	0.560507	0.546043	0.546024	0.527161	0.499991
5.3	0.56911	0.554393	0.554374	0.527213	0.499991
5.31	0.577657	0.562687	0.562669	0.527266	0.499991
5.32	0.586147	0.570926	0.570908	0.527319	0.499992
5.33	0.59458	0.579107	0.579089	0.527372	0.499992
5.34	0.602954	0.587231	0.587213	0.527424	0.499992
5.35	0.611268	0.595295	0.595278	0.527477	0.499992
5.36	0.619522	0.603301	0.603283	0.52753	0.499992
5.37	0.627715	0.611246	0.611228	0.527583	0.499992
5.38	0.635846	0.619129	0.619112	0.527635	0.499992
5.39	0.643915	0.626951	0.626934	0.527688	0.499992
5.4	0.651919	0.63471	0.634693	0.527741	0.499993
5.41	0.65986	0.642406	0.642389	0.527794	0.499993
5.42	0.667735	0.650037	0.65002	0.527846	0.499993
5.43	0.675544	0.657604	0.657587	0.527899	0.499993
5.44	0.683286	0.665104	0.665088	0.527952	0.499993
5.45	0.690961	0.672539	0.672522	0.528005	0.499993
5.46	0.698567	0.679906	0.679889	0.528058	0.499993
5.47	0.706105	0.687204	0.687188	0.52811	0.499993
5.48	0.713572	0.694435	0.694418	0.528163	0.499994
5.49	0.720969	0.701595	0.701579	0.528216	0.499994
5.5	0.728295	0.708686	0.70867	0.528269	0.499994
5.51	0.735548	0.715706	0.71569	0.528322	0.499994
5.52	0.742729	0.722654	0.722638	0.528375	0.499994
5.53	0.749836	0.72953	0.729514	0.528427	0.499994
5.54	0.756869	0.736333	0.736317	0.52848	0.499994
5.55	0.763826	0.743062	0.743046	0.528533	0.499994
5.56	0.770708	0.749717	0.749702	0.528586	0.499995
5.57	0.777514	0.756297	0.756282	0.528639	0.499995
5.58	0.784243	0.762801	0.762786	0.528692	0.499995
5.59	0.790894	0.769229	0.769215	0.528744	0.499995
5.6	0.797466	0.775581	0.775566	0.528797	0.499995
5.61	0.80396	0.781854	0.78184	0.52885	0.499995
5.62	0.810373	0.78805	0.788035	0.528903	0.499995
5.63	0.816707	0.794166	0.794152	0.528956	0.499995
5.64	0.822959	0.800204	0.800189	0.529009	0.499996
5.65	0.829129	0.806161	0.806147	0.529062	0.499996
5.66	0.835218	0.812037	0.812024	0.529115	0.499996
5.67	0.841223	0.817833	0.817819	0.529168	0.499996
5.68	0.847145	0.823546	0.823533	0.529221	0.499996
5.69	0.852982	0.829178	0.829164	0.529273	0.499996
5.7	0.858735	0.834726	0.834713	0.529326	0.499996
5.71	0.864403	0.840191	0.840178	0.529379	0.499996
5.72	0.869985	0.845572	0.845559	0.529432	0.499996
5.73	0.87548	0.850868	0.850855	0.529485	0.499997
5.74	0.880889	0.856079	0.856067	0.529538	0.499997
5.75	0.88621	0.861205	0.861192	0.529591	0.499997
5.76	0.891442	0.866244	0.866232	0.529644	0.499997
5.77	0.896586	0.871197	0.871185	0.529697	0.499997
5.78	0.901641	0.876063	0.876051	0.52975	0.499997
5.79	0.906607	0.880841	0.880829	0.529803	0.499997
5.8	0.911482	0.885531	0.88552	0.529856	0.499997
5.81	0.916266	0.890132	0.890121	0.529909	0.499997
5.82	0.92096	0.894645	0.894634	0.529962	0.499998
5.83	0.925561	0.899068	0.899057	0.530015	0.499998
5.84	0.930071	0.903401	0.90339	0.530068	0.499998
5.85	0.934488	0.907644	0.907633	0.530121	0.499998
5.86	0.938812	0.911795	0.911785	0.530174	0.499998
5.87	0.943043	0.915856	0.915846	0.530227	0.499998
5.88	0.947179	0.919826	0.919816	0.53028	0.499998
5.89	0.951222	0.923703	0.923693	0.530333	0.499998
5.9	0.955169	0.927488	0.927478	0.530386	0.499998
5.91	0.959022	0.93118	0.931171	0.530439	0.499998
5.92	0.962779	0.934779	0.93477	0.530492	0.499998
5.93	0.96644	0.938284	0.938276	0.530545	0.499999
5.94	0.970005	0.941696	0.941688	0.530598	0.499999
5.95	0.973473	0.945013	0.945005	0.530651	0.499999
5.96	0.976845	0.948236	0.948229	0.530704	0.499999
5.97	0.980118	0.951365	0.951357	0.530757	0.499999
5.98	0.983295	0.954398	0.95439	0.530811	0.499999
5.99	0.986373	0.957335	0.957328	0.530864	0.499999
6	0.989353	0.960177	0.96017	0.530917	0.499999
6.01	0.992234	0.962923	0.962916	0.53097	0.499999
6.02	0.995016	0.965573	0.965566	0.531023	0.499999
6.03	0.997699	0.968126	0.968119	0.531076	0.499999
6.04	1.00028	0.970582	0.970576	0.531129	0.499999
6.05	1.00277	0.972941	0.972935	0.531182	0.499999
6.06	1.00515	0.975203	0.975197	0.531235	0.499999
6.07	1.00743	0.977367	0.977362	0.531288	0.499999
6.08	1.00962	0.979434	0.979429	0.531342	0.499999
6.09	1.0117	0.981403	0.981398	0.531395	0.5
6.1	1.01368	0.983273	0.983268	0.531448	0.5
6.11	1.01556	0.985045	0.985041	0.531501	0.5
6.12	1.01734	0.986719	0.986715	0.531554	0.5
6.13	1.01902	0.988294	0.98829	0.531607	0.5
6.14	1.02059	0.98977	0.989766	0.53166	0.5
6.15	1.02207	0.991147	0.991144	0.531714	0.5
6.16	1.02344	0.992425	0.992422	0.531767	0.5
6.17	1.02471	0.993604	0.993601	0.53182	0.5
6.18	1.02587	0.994684	0.994681	0.531873	0.5
6.19	1.02694	0.995664	0.995661	0.531926	0.5
6.2	1.0279	0.996544	0.996542	0.53198	0.5
6.21	1.02876	0.997325	0.997323	0.532033	0.5
6.22	1.02951	0.998006	0.998004	0.532086	0.5
6.23	1.03017	0.998587	0.998586	0.532139	0.5
6.24	1.03072	0.999069	0.999068	0.532192	0.5
6.25	1.03117	0.99945	0.999449	0.532246	0.5
6.26	1.03151	0.999732	0.999731	0.532299	0.5
6.27	1.03175	0.999913	0.999913	0.532352	0.5
6.28	1.03189	0.999995	0.999995	0.532405	0.5
6.29	1.03193	0.999977	0.999977	0.532458	0.5
6.3	1.03186	0.999858	0.999859	0.532512	0.5
6.31	1.03169	0.99964	0.999641	0.532565	0.5
6.32	1.03141	0.999321	0.999322	0.532618	0.5
6.33	1.03103	0.998903	0.998904	0.532672	0.5
6.34	1.03055	0.998385	0.998386	0.532725	0.5
6.35	1.02997	0.997767	0.997769	0.532778	0.5
6.36	1.02928	0.997049	0.997051	0.532831	0.5
6.37	1.02849	0.996232	0.996234	0.532885	0.5
6.38	1.0276	0.995315	0.995317	0.532938	0.5
6.39	1.0266	0.994298	0.994301	0.532991	0.5
6.4	1.0255	0.993182	0.993185	0.533044	0.5
6.41	1.0243	0.991966	0.99197	0.533098	0.5
6.42	1.023	0.990652	0.990655	0.533151	0.5
6.43	1.02159	0.989238	0.989242	0.533204	0.5
6.44	1.02009	0.987726	0.98773	0.533258	0.5
6.45	1.01847	0.986114	0.986119	0.533311	0.5
6.46	1.01676	0.984404	0.984409	0.533364	0.5
6.47	1.01495	0.982596	0.982601	0.533418	0.5
6.48	1.01303	0.980689	0.980694	0.533471	0.5
6.49	1.01101	0.978684	0.97869	0.533524	0.499999
6.5	1.00889	0.976582	0.976588	0.533578	0.499999
6.51	1.00667	0.974382	0.974388	0.533631	0.499999
6.52	1.00435	0.972084	0.97209	0.533684	0.499999
6.53	1.00193	0.969689	0.969696	0.533738	0.499999
6.54	0.99941	0.967197	0.967204	0.533791	0.499999
6.55	0.996788	0.964608	0.964616	0.533845	0.499999
6.56	0.994065	0.961923	0.961931	0.533898	0.499999
6.57	0.991244	0.959142	0.95915	0.533951	0.499999
6.58	0.988322	0.956265	0.956273	0.534005	0.499999
6.59	0.985302	0.953292	0.9533	0.534058	0.499999
6.6	0.982183	0.950224	0.950233	0.534112	0.499999
6.61	0.978965	0.947061	0.94707	0.534165	0.499999
6.62	0.975649	0.943803	0.943812	0.534218	0.499999
6.63	0.972235	0.940451	0.94046	0.534272	0.499999
6.64	0.968723	0.937005	0.937014	0.534325	0.499998
6.65	0.965115	0.933465	0.933474	0.534379	0.499998
6.66	0.961409	0.929831	0.929841	0.534432	0.499998
6.67	0.957607	0.926105	0.926115	0.534486	0.499998
6.68	0.953709	0.922286	0.922297	0.534539	0.499998
6.69	0.949715	0.918375	0.918386	0.534592	0.499998
6.7	0.945626	0.914372	0.914383	0.534646	0.499998
6.71	0.941441	0.910277	0.910289	0.534699	0.499998
6.72	0.937163	0.906092	0.906104	0.534753	0.499998
6.73	0.93279	0.901816	0.901828	0.534806	0.499998
6.74	0.928323	0.89745	0.897462	0.53486	0.499998
6.75	0.923763	0.892994	0.893006	0.534913	0.499997
6.76	0.91911	0.888448	0.888461	0.534967	0.499997
6.77	0.914365	0.883814	0.883827	0.53502	0.499997
6.78	0.909528	0.879092	0.879105	0.535074	0.499997
6.79	0.904599	0.874281	0.874295	0.535127	0.499997
6.8	0.89958	0.869383	0.869397	0.535181	0.499997
6.81	0.89447	0.864399	0.864413	0.535234	0.499997
6.82	0.88927	0.859327	0.859342	0.535288	0.499997
6.83	0.88398	0.85417	0.854185	0.535341	0.499997
6.84	0.878602	0.848928	0.848943	0.535395	0.499997
6.85	0.873135	0.8436	0.843616	0.535448	0.499996
6.86	0.867581	0.838188	0.838204	0.535502	0.499996
6.87	0.861939	0.832693	0.832709	0.535556	0.499996
6.88	0.85621	0.827114	0.82713	0.535609	0.499996
6.89	0.850395	0.821452	0.821469	0.535663	0.499996
6.9	0.844495	0.815708	0.815725	0.535716	0.499996
6.91	0.838509	0.809883	0.8099	0.53577	0.499996
6.92	0.83244	0.803977	0.803994	0.535823	0.499996
6.93	0.826286	0.79799	0.798007	0.535877	0.499995
6.94	0.820049	0.791924	0.791941	0.535931	0.499995
6.95	0.813729	0.785778	0.785796	0.535984	0.499995
6.96	0.807327	0.779554	0.779572	0.536038	0.499995
6.97	0.800844	0.773251	0.77327	0.536091	0.499995
6.98	0.794281	0.766872	0.76689	0.536145	0.499995
6.99	0.787637	0.760415	0.760434	0.536199	0.499995
7	0.780913	0.753883	0.753902	0.536252	0.499995
7.01	0.774111	0.747275	0.747295	0.536306	0.499994
7.02	0.767231	0.740593	0.740613	0.536359	0.499994
7.03	0.760274	0.733836	0.733856	0.536413	0.499994
7.04	0.753239	0.727007	0.727027	0.536467	0.499994
7.05	0.746129	0.720104	0.720124	0.53652	0.499994
7.06	0.738943	0.713129	0.71315	0.536574	0.499994
7.07	0.731683	0.706084	0.706104	0.536628	0.499994
7.08	0.724349	0.698967	0.698988	0.536681	0.499994
7.09	0.716942	0.691781	0.691802	0.536735	0.499993
7.1	0.709462	0.684525	0.684547	0.536789	0.499993
7.11	0.701911	0.677201	0.677223	0.536842	0.499993
7.12	0.694288	0.669809	0.669831	0.536896	0.499993
7.13	0.686596	0.662351	0.662373	0.53695	0.499993
7.14	0.678834	0.654826	0.654848	0.537003	0.499993
7.15	0.671003	0.647235	0.647258	0.537057	0.499993
7.16	0.663104	0.63958	0.639603	0.537111	0.499993
7.17	0.655139	0.631861	0.631884	0.537165	0.499992
7.18	0.647107	0.624079	0.624102	0.537218	0.499992
7.19	0.639009	0.616234	0.616257	0.537272	0.499992
7.2	0.630847	0.608328	0.608351	0.537326	0.499992
7.21	0.622621	0.60036	0.600384	0.537379	0.499992
7.22	0.614332	0.592333	0.592357	0.537433	0.499992
7.23	0.605981	0.584247	0.584271	0.537487	0.499992
7.24	0.597568	0.576102	0.576126	0.537541	0.499992
7.25	0.589094	0.567899	0.567924	0.537594	0.499992
7.26	0.580561	0.55964	0.559665	0.537648	0.499991
7.27	0.571969	0.551325	0.55135	0.537702	0.499991
7.28	0.563319	0.542954	0.54298	0.537756	0.499991
7.29	0.554611	0.53453	0.534555	0.53781	0.499991
7.3	0.545848	0.526052	0.526078	0.537863	0.499991
7.31	0.537029	0.517521	0.517547	0.537917	0.499991
7.32	0.528155	0.508938	0.508965	0.537971	0.499991
7.33	0.519227	0.500305	0.500332	0.538025	0.499991
7.34	0.510247	0.491622	0.491648	0.538078	0.499991
7.35	0.501215	0.482889	0.482916	0.538132	0.49999
7.36	0.492132	0.474108	0.474135	0.538186	0.49999
7.37	0.482998	0.46528	0.465307	0.53824	0.49999
7.38	0.473816	0.456405	0.456433	0.538294	0.49999
7.39	0.464585	0.447485	0.447512	0.538348	0.49999
7.4	0.455307	0.43852	0.438547	0.538401	0.49999
7.41	0.445982	0.429511	0.429538	0.538455	0.49999
7.42	0.436612	0.420459	0.420487	0.538509	0.49999
7.43	0.427197	0.411365	0.411393	0.538563	0.49999
7.44	0.417738	0.402229	0.402258	0.538617	0.49999
7.45	0.408237	0.393054	0.393083	0.538671	0.499989
7.46	0.398694	0.383839	0.383868	0.538725	0.499989
7.47	0.38911	0.374586	0.374615	0.538778	0.499989
7.48	0.379487	0.365296	0.365325	0.538832	0.499989
7.49	0.369824	0.355969	0.355998	0.538886	0.499989
7.5	0.360124	0.346606	0.346635	0.53894	0.499989
7.51	0.350386	0.337209	0.337238	0.538994	0.499989
7.52	0.340613	0.327778	0.327807	0.539048	0.499989
7.53	0.330804	0.318314	0.318344	0.539102	0.499989
7.54	0.320961	0.308818	0.308848	0.539156	0.499989
7.55	0.311086	0.299292	0.299322	0.53921	0.499989
7.56	0.301178	0.289735	0.289765	0.539263	0.499989
7.57	0.291239	0.28015	0.28018	0.539317	0.499988
7.58	0.28127	0.270536	0.270567	0.539371	0.499988
7.59	0.271272	0.260896	0.260926	0.539425	0.499988
7.6	0.261246	0.251229	0.25126	0.539479	0.499988
7.61	0.251192	0.241537	0.241568	0.539533	0.499988
7.62	0.241113	0.231822	0.231852	0.539587	0.499988
7.63	0.231008	0.222083	0.222114	0.539641	0.499988
7.64	0.220879	0.212321	0.212352	0.539695	0.499988
7.65	0.210727	0.202539	0.20257	0.539749	0.499988
7.66	0.200553	0.192736	0.192767	0.539803	0.499988
7.67	0.190358	0.182914	0.182945	0.539857	0.499988
7.68	0.180143	0.173074	0.173105	0.539911	0.499988
7.69	0.169909	0.163216	0.163248	0.539965	0.499988
7.7	0.159657	0.153342	0.153374	0.540019	0.499988
7.71	0.149388	0.143453	0.143485	0.540073	0.499988
7.72	0.139103	0.133549	0.133581	0.540127	0.499988
7.73	0.128803	0.123632	0.123664	0.540181	0.499988
7.74	0.118489	0.113703	0.113735	0.540235	0.499988
7.75	0.108162	0.103762	0.103794	0.540289	0.499988
7.76	0.0978235	0.0938112	0.0938433	0.540343	0.499988
7.77	0.0874741	0.0838507	0.0838829	0.540397	0.499988
7.78	0.0771148	0.0738818	0.0739142	0.540451	0.499988
7.79	0.0667468	0.0639056	0.063938	0.540505	0.499988
7.8	0.0563711	0.053923	0.0539554	0.540559	0.499988
7.81	0.0459887	0.0439349	0.0439675	0.540613	0.499988
7.82	0.0356007	0.0339425	0.0339751	0.540667	0.499988
7.83	0.025208	0.0239467	0.0239793	0.540721	0.499988
7.84	0.0148118	0.0139485	0.0139812	0.540775	0.499988
7.85	0.00441312	0.00394892	0.00398162	0.54083	0.499988
7.86	-0.00598707	-0.00605108	-0.00601833	0.540884	0.499988
7.87	-0.0163877	-0.0160505	-0.0160177	0.540938	0.499988
7.88	-0.0267877	-0.0260483	-0.0260154	0.540992	0.499988
7.89	-0.0371861	-0.0360434	-0.0360106	0.541046	0.499988
7.9	-0.0475818	-0.046035	-0.0460021	0.5411	0.499988
7.91	-0.0579738	-0.056022	-0.0559891	0.541154	0.499988
7.92	-0.0683611	-0.0660033	-0.0659704	0.541208	0.499988
7.93	-0.0787425	-0.0759781	-0.0759452	0.541262	0.499988
7.94	-0.0891171	-0.0859453	-0.0859123	0.541316	0.499988
7.95	-0.0994839	-0.0959039	-0.0958709	0.541371	0.499988
7.96	-0.109842	-0.105853	-0.10582	0.541425	0.499988
7.97	-0.12019	-0.115791	-0.115758	0.541479	0.499988
7.98	-0.130526	-0.125718	-0.125685	0.541533	0.499988
7.99	-0.140851	-0.135632	-0.135599	0.541587	0.499988
8	-0.151163	-0.145533	-0.1455	0.541641	0.499988
8.01	-0.161461	-0.155419	-0.155386	0.541696	0.499988
8.02	-0.171743	-0.16529	-0.165257	0.54175	0.499988
8.03	-0.18201	-0.175144	-0.175111	0.541804	0.499988
8.04	-0.192259	-0.18498	-0.184947	0.541858	0.499988
8.05	-0.20249	-0.194798	-0.194765	0.541912	0.499988
8.06	-0.212702	-0.204597	-0.204564	0.541966	0.499988
8.07	-0.222894	-0.214375	-0.214342	0.542021	0.499988
8.08	-0.233064	-0.224132	-0.224099	0.542075	0.499988
8.09	-0.243212	-0.233866	-0.233833	0.542129	0.499988
8.1	-0.253337	-0.243577	-0.243544	0.542183	0.499988
8.11	-0.263437	-0.253263	-0.253231	0.542237	0.499988
8.12	-0.273512	-0.262925	-0.262892	0.542292	0.499988
8.13	-0.283561	-0.272559	-0.272527	0.542346	0.499988
8.14	-0.293583	-0.282167	-0.282135	0.5424	0.499988
8.15	-0.303576	-0.291747	-0.291714	0.542454	0.499989
8.16	-0.313539	-0.301297	-0.301264	0.542509	0.499989
8.17	-0.323473	-0.310817	-0.310785	0.542563	0.499989
8.18	-0.333375	-0.320306	-0.320274	0.542617	0.499989
8.19	-0.343244	-0.329763	-0.329731	0.542671	0.499989
8.2	-0.353081	-0.339187	-0.339155	0.542726	0.499989
8.21	-0.362883	-0.348577	-0.348545	0.54278	0.499989
8.22	-0.372649	-0.357932	-0.3579	0.542834	0.499989
8.23	-0.38238	-0.367252	-0.36722	0.542889	0.499989
8.24	-0.392073	-0.376535	-0.376503	0.542943	0.499989
8.25	-0.401728	-0.38578	-0.385748	0.542997	0.499989
8.26	-0.411343	-0.394986	-0.394955	0.543051	0.499989
8.27	-0.420919	-0.404153	-0.404122	0.543106	0.49999
8.28	-0.430453	-0.41328	-0.413248	0.54316	0.49999
8.29	-0.439945	-0.422365	-0.422334	0.543214	0.49999
8.3	-0.449395	-0.431408	-0.431377	0.543269	0.49999
8.31	-0.4588	-0.440408	-0.440377	0.543323	0.49999
8.32	-0.46816	-0.449364	-0.449333	0.543377	0.49999
8.33	-0.477474	-0.458275	-0.458244	0.543432	0.49999
8.34	-0.486742	-0.46714	-0.467109	0.543486	0.49999
8.35	-0.495962	-0.475958	-0.475928	0.54354	0.49999
8.36	-0.505133	-0.484729	-0.484698	0.543595	0.49999
8.37	-0.514255	-0.493451	-0.493421	0.543649	0.499991
8.38	-0.523326	-0.502124	-0.502094	0.543703	0.499991
8.39	-0.532345	-0.510747	-0.510717	0.543758	0.499991
8.4	-0.541313	-0.519319	-0.519289	0.543812	0.499991
8.41	-0.550227	-0.527838	-0.527809	0.543867	0.499991
8.42	-0.559087	-0.536305	-0.536276	0.543921	0.499991
8.43	-0.567891	-0.544719	-0.544689	0.543975	0.499991
8.44	-0.57664	-0.553077	-0.553048	0.54403	0.499991
8.45	-0.585333	-0.561381	-0.561352	0.544084	0.499991
8.46	-0.593967	-0.569628	-0.569599	0.544139	0.499992
8.47	-0.602543	-0.577819	-0.57779	0.544193	0.499992
8.48	-0.61106	-0.585951	-0.585923	0.544247	0.499992
8.49	-0.619516	-0.594026	-0.593997	0.544302	0.499992
8.5	-0.627911	-0.60204	-0.602012	0.544356	0.499992
8.51	-0.636245	-0.609995	-0.609967	0.544411	0.499992
8.52	-0.644515	-0.617888	-0.61786	0.544465	0.499992
8.53	-0.652722	-0.62572	-0.625692	0.54452	0.499992
8.54	-0.660865	-0.633489	-0.633461	0.544574	0.499993
8.55	-0.668942	-0.641195	-0.641167	0.544628	0.499993
8.56	-0.676953	-0.648836	-0.648809	0.544683	0.499993
8.57	-0.684897	-0.656413	-0.656386	0.544737	0.499993
8.58	-0.692774	-0.663924	-0.663897	0.544792	0.499993
8.59	-0.700582	-0.671369	-0.671342	0.544846	0.499993
8.6	-0.70832	-0.678746	-0.67872	0.544901	0.499993
8.61	-0.715989	-0.686056	-0.68603	0.544955	0.499993
8.62	-0.723587	-0.693297	-0.693271	0.54501	0.499994
8.63	-0.731113	-0.700469	-0.700443	0.545064	0.499994
8.64	-0.738567	-0.707571	-0.707545	0.545119	0.499994
8.65	-0.745948	-0.714602	-0.714576	0.545173	0.499994
8.66	-0.753255	-0.721561	-0.721536	0.545228	0.499994
8.67	-0.760487	-0.728448	-0.728424	0.545282	0.499994
8.68	-0.767644	-0.735263	-0.735238	0.545337	0.499994
8.69	-0.774725	-0.742004	-0.74198	0.545391	0.499994
8.7	-0.781729	-0.748671	-0.748647	0.545446	0.499995
8.71	-0.788656	-0.755263	-0.755239	0.545501	0.499995
8.72	-0.795504	-0.761779	-0.761755	0.545555	0.499995
8.73	-0.802274	-0.768219	-0.768196	0.54561	0.499995
8.74	-0.808964	-0.774583	-0.77456	0.545664	0.499995
8.75	-0.815574	-0.780868	-0.780846	0.545719	0.499995
8.76	-0.822103	-0.787076	-0.787054	0.545773	0.499995
8.77	-0.82855	-0.793205	-0.793183	0.545828	0.499995
8.78	-0.834915	-0.799255	-0.799233	0.545882	0.499995
8.79	-0.841198	-0.805225	-0.805203	0.545937	0.499996
8.8	-0.847397	-0.811114	-0.811093	0.545992	0.499996
8.81	-0.853511	-0.816923	-0.816902	0.546046	0.499996
8.82	-0.859541	-0.822649	-0.822628	0.546101	0.499996
8.83	-0.865486	-0.828294	-0.828273	0.546155	0.499996
8.84	-0.871345	-0.833855	-0.833835	0.54621	0.499996
8.85	-0.877117	-0.839333	-0.839313	0.546265	0.499996
8.86	-0.882802	-0.844727	-0.844707	0.546319	0.499996
8.87	-0.888399	-0.850037	-0.850017	0.546374	0.499997
8.88	-0.893908	-0.855262	-0.855242	0.546429	0.499997
8.89	-0.899329	-0.860401	-0.860382	0.546483	0.499997
8.9	-0.904659	-0.865454	-0.865435	0.546538	0.499997
8.91	-0.9099	-0.87042	-0.870402	0.546593	0.499997
8.92	-0.915051	-0.8753	-0.875282	0.546647	0.499997
8.93	-0.92011	-0.880092	-0.880074	0.546702	0.499997
