x t u_exact u_numerical
0.4 0.129 0.266239 0.2682
0.5 0.129 0.27994 0.282002
0.6 0.129 0.266239 0.2682
0.7 0.129 0.226476 0.228144
0.8 0.129 0.164545 0.165756
0.9 0.129 0.0865063 0.0871433
1 0.129 0 0

0 0.1295 0 0
0.1 0.1295 0.0860805 0.0867168
0.2 0.1295 0.163735 0.164945
0.3 0.1295 0.225362 0.227028
0.4 0.1295 0.264928 0.266887
0.5 0.1295 0.278562 0.280621
0.6 0.1295 0.264928 0.266887
0.7 0.1295 0.225362 0.227028
0.8 0.1295 0.163735 0.164945
0.9 0.1295 0.0860805 0.0867168
1 0.1295 0 0

0 0.13 0 0
0.1 0.13 0.0856567 0.0862924
0.2 0.13 0.162929 0.164138
0.3 0.13 0.224252 0.225916
0.4 0.13 0.263624 0.265581
0.5 0.13 0.277191 0.279248
0.6 0.13 0.263624 0.265581
0.7 0.13 0.224252 0.225916
0.8 0.13 0.162929 0.164138
0.9 0.13 0.0856567 0.0862924
1 0.13 0 0

0 0.1305 0 0
0.1 0.1305 0.0852351 0.08587
0.2 0.1305 0.162127 0.163335
0.3 0.1305 0.223148 0.224811
0.4 0.1305 0.262327 0.264281
0.5 0.1305 0.275826 0.277881
0.6 0.1305 0.262327 0.264281
0.7 0.1305 0.223148 0.224811
0.8 0.1305 0.162127 0.163335
0.9 0.1305 0.0852351 0.08587
1 0.1305 0 0

0 0.131 0 0
0.1 0.131 0.0848155 0.0854498
0.2 0.131 0.161329 0.162535
0.3 0.131 0.22205 0.22371
0.4 0.131 0.261035 0.262987
0.5 0.131 0.274469 0.276521
0.6 0.131 0.261035 0.262987
0.7 0.131 0.22205 0.22371
0.8 0.131 0.161329 0.162535
0.9 0.131 0.0848155 0.0854498
1 0.131 0 0

0 0.1315 0 0
0.1 0.1315 0.084398 0.0850315
0.2 0.1315 0.160534 0.16174
0.3 0.1315 0.220957 0.222615
0.4 0.1315 0.25975 0.2617
0.5 0.1315 0.273118 0.275168
0.6 0.1315 0.25975 0.2617
0.7 0.1315 0.220957 0.222615
0.8 0.1315 0.160534 0.16174
0.9 0.1315 0.084398 0.0850315
1 0.1315 0 0

0 0.132 0 0
0.1 0.132 0.0839825 0.0846154
0.2 0.132 0.159744 0.160948
0.3 0.132 0.219869 0.221526
0.4 0.132 0.258472 0.260419
0.5 0.132 0.271773 0.273821
0.6 0.132 0.258472 0.260419
0.7 0.132 0.219869 0.221526
0.8 0.132 0.159744 0.160948
0.9 0.132 0.0839825 0.0846154
1 0.132 0 0

0 0.1325 0 0
0.1 0.1325 0.0835691 0.0842012
0.2 0.1325 0.158958 0.16016
0.3 0.1325 0.218787 0.220442
0.4 0.1325 0.257199 0.259145
0.5 0.1325 0.270435 0.272481
0.6 0.1325 0.257199 0.259145
0.7 0.1325 0.218787 0.220442
0.8 0.1325 0.158958 0.16016
0.9 0.1325 0.0835691 0.0842012
1 0.1325 0 0

0 0.133 0 0
0.1 0.133 0.0831577 0.0837891
0.2 0.133 0.158175 0.159376
0.3 0.133 0.21771 0.219363
0.4 0.133 0.255933 0.257876
0.5 0.133 0.269104 0.271147
0.6 0.133 0.255933 0.257876
0.7 0.133 0.21771 0.219363
0.8 0.133 0.158175 0.159376
0.9 0.133 0.0831577 0.0837891
1 0.133 0 0

0 0.1335 0 0
0.1 0.1335 0.0827484 0.083379
0.2 0.1335 0.157397 0.158596
0.3 0.1335 0.216638 0.218289
0.4 0.1335 0.254673 0.256614
0.5 0.1335 0.267779 0.26982
0.6 0.1335 0.254673 0.256614
0.7 0.1335 0.216638 0.218289
0.8 0.1335 0.157397 0.158596
0.9 0.1335 0.0827484 0.083379
1 0.1335 0 0

0 0.134 0 0
0.1 0.134 0.082341 0.0829709
0.2 0.134 0.156622 0.15782
0.3 0.134 0.215572 0.217221
0.4 0.134 0.25342 0.255358
0.5 0.134 0.266461 0.2685
0.6 0.134 0.25342 0.255358
0.7 0.134 0.215572 0.217221
0.8 0.134 0.156622 0.15782
0.9 0.134 0.082341 0.0829709
1 0.134 0 0

0 0.1345 0 0
0.1 0.1345 0.0819357 0.0825649
0.2 0.1345 0.155851 0.157048
0.3 0.1345 0.21451 0.216158
0.4 0.1345 0.252172 0.254108
0.5 0.1345 0.265149 0.267185
0.6 0.1345 0.252172 0.254108
0.7 0.1345 0.21451 0.216158
0.8 0.1345 0.155851 0.157048
0.9 0.1345 0.0819357 0.0825649
1 0.1345 0 0

0 0.135 0 0
0.1 0.135 0.0815323 0.0821608
0.2 0.135 0.155084 0.156279
0.3 0.135 0.213454 0.2151
0.4 0.135 0.250931 0.252865
0.5 0.135 0.263844 0.265878
0.6 0.135 0.250931 0.252865
0.7 0.135 0.213454 0.2151
0.8 0.135 0.155084 0.156279
0.9 0.135 0.0815323 0.0821608
1 0.135 0 0

0 0.1355 0 0
0.1 0.1355 0.081131 0.0817586
0.2 0.1355 0.15432 0.155514
0.3 0.1355 0.212404 0.214047
0.4 0.1355 0.249695 0.251627
0.5 0.1355 0.262545 0.264576
0.6 0.1355 0.249695 0.251627
0.7 0.1355 0.212404 0.214047
0.8 0.1355 0.15432 0.155514
0.9 0.1355 0.081131 0.0817586
1 0.1355 0 0

0 0.136 0 0
0.1 0.136 0.0807316 0.0813585
0.2 0.136 0.153561 0.154753
0.3 0.136 0.211358 0.212999
0.4 0.136 0.248466 0.250396
0.5 0.136 0.261253 0.263282
0.6 0.136 0.248466 0.250396
0.7 0.136 0.211358 0.212999
0.8 0.136 0.153561 0.154753
0.9 0.136 0.0807316 0.0813585
1 0.136 0 0

0 0.1365 0 0
0.1 0.1365 0.0803342 0.0809603
0.2 0.1365 0.152805 0.153996
0.3 0.1365 0.210318 0.211957
0.4 0.1365 0.247243 0.24917
0.5 0.1365 0.259967 0.261993
0.6 0.1365 0.247243 0.24917
0.7 0.1365 0.210318 0.211957
0.8 0.1365 0.152805 0.153996
0.9 0.1365 0.0803342 0.0809603
1 0.1365 0 0

0 0.137 0 0
0.1 0.137 0.0799387 0.080564
0.2 0.137 0.152053 0.153242
0.3 0.137 0.209282 0.210919
0.4 0.137 0.246026 0.247951
0.5 0.137 0.258687 0.260711
0.6 0.137 0.246026 0.247951
0.7 0.137 0.209282 0.210919
0.8 0.137 0.152053 0.153242
0.9 0.137 0.0799387 0.080564
1 0.137 0 0

0 0.1375 0 0
0.1 0.1375 0.0795452 0.0801697
0.2 0.1375 0.151304 0.152492
0.3 0.1375 0.208252 0.209887
0.4 0.1375 0.244815 0.246737
0.5 0.1375 0.257414 0.259435
0.6 0.1375 0.244815 0.246737
0.7 0.1375 0.208252 0.209887
0.8 0.1375 0.151304 0.152492
0.9 0.1375 0.0795452 0.0801697
1 0.1375 0 0

0 0.138 0 0
0.1 0.138 0.0791536 0.0797773
0.2 0.138 0.150559 0.151746
0.3 0.138 0.207227 0.20886
0.4 0.138 0.24361 0.245529
0.5 0.138 0.256147 0.258165
0.6 0.138 0.24361 0.245529
0.7 0.138 0.207227 0.20886
0.8 0.138 0.150559 0.151746
0.9 0.138 0.0791536 0.0797773
1 0.138 0 0

0 0.1385 0 0
0.1 0.1385 0.078764 0.0793869
0.2 0.1385 0.149818 0.151003
0.3 0.1385 0.206207 0.207838
0.4 0.1385 0.242411 0.244328
0.5 0.1385 0.254886 0.256901
0.6 0.1385 0.242411 0.244328
0.7 0.1385 0.206207 0.207838
0.8 0.1385 0.149818 0.151003
0.9 0.1385 0.078764 0.0793869
1 0.1385 0 0

0 0.139 0 0
0.1 0.139 0.0783763 0.0789983
0.2 0.139 0.149081 0.150264
0.3 0.139 0.205192 0.20682
0.4 0.139 0.241217 0.243132
0.5 0.139 0.253631 0.255644
0.6 0.139 0.241217 0.243132
0.7 0.139 0.205192 0.20682
0.8 0.139 0.149081 0.150264
0.9 0.139 0.0783763 0.0789983
1 0.139 0 0

0 0.1395 0 0
0.1 0.1395 0.0779905 0.0786117
0.2 0.1395 0.148347 0.149528
0.3 0.1395 0.204182 0.205808
0.4 0.1395 0.24003 0.241942
0.5 0.1395 0.252382 0.254393
0.6 0.1395 0.24003 0.241942
0.7 0.1395 0.204182 0.205808
0.8 0.1395 0.148347 0.149528
0.9 0.1395 0.0779905 0.0786117
1 0.1395 0 0

0 0.14 0 0
0.1 0.14 0.0776065 0.0782269
0.2 0.14 0.147616 0.148796
0.3 0.14 0.203177 0.204801
0.4 0.14 0.238848 0.240758
0.5 0.14 0.25114 0.253148
0.6 0.14 0.238848 0.240758
0.7 0.14 0.203177 0.204801
0.8 0.14 0.147616 0.148796
0.9 0.14 0.0776065 0.0782269
1 0.14 0 0

0 0.1405 0 0
0.1 0.1405 0.0772245 0.0778441
0.2 0.1405 0.14689 0.148068
0.3 0.1405 0.202176 0.203798
0.4 0.1405 0.237673 0.239579
0.5 0.1405 0.249904 0.251909
0.6 0.1405 0.237673 0.239579
0.7 0.1405 0.202176 0.203798
0.8 0.1405 0.14689 0.148068
0.9 0.1405 0.0772245 0.0778441
1 0.1405 0 0

0 0.141 0 0
0.1 0.141 0.0768444 0.0774631
0.2 0.141 0.146167 0.147344
0.3 0.141 0.201181 0.202801
0.4 0.141 0.236503 0.238407
0.5 0.141 0.248674 0.250676
0.6 0.141 0.236503 0.238407
0.7 0.141 0.201181 0.202801
0.8 0.141 0.146167 0.147344
0.9 0.141 0.0768444 0.0774631
1 0.141 0 0

0 0.1415 0 0
0.1 0.1415 0.0764661 0.0770839
0.2 0.1415 0.145447 0.146622
0.3 0.1415 0.200191 0.201808
0.4 0.1415 0.235338 0.23724
0.5 0.1415 0.247449 0.249449
0.6 0.1415 0.235338 0.23724
0.7 0.1415 0.200191 0.201808
0.8 0.1415 0.145447 0.146622
0.9 0.1415 0.0764661 0.0770839
1 0.1415 0 0

0 0.142 0 0
0.1 0.142 0.0760897 0.0767067
0.2 0.142 0.144731 0.145905
0.3 0.142 0.199205 0.200821
0.4 0.142 0.23418 0.236079
0.5 0.142 0.246231 0.248228
0.6 0.142 0.23418 0.236079
0.7 0.142 0.199205 0.200821
0.8 0.142 0.144731 0.145905
0.9 0.142 0.0760897 0.0767067
1 0.142 0 0

0 0.1425 0 0
0.1 0.1425 0.0757151 0.0763312
0.2 0.1425 0.144019 0.145191
0.3 0.1425 0.198225 0.199838
0.4 0.1425 0.233027 0.234923
0.5 0.1425 0.245019 0.247013
0.6 0.1425 0.233027 0.234923
0.7 0.1425 0.198225 0.199838
0.8 0.1425 0.144019 0.145191
0.9 0.1425 0.0757151 0.0763312
1 0.1425 0 0

0 0.143 0 0
0.1 0.143 0.0753424 0.0759576
0.2 0.143 0.14331 0.14448
0.3 0.143 0.197249 0.19886
0.4 0.143 0.23188 0.233774
0.5 0.143 0.243813 0.245804
0.6 0.143 0.23188 0.233774
0.7 0.143 0.197249 0.19886
0.8 0.143 0.14331 0.14448
0.9 0.143 0.0753424 0.0759576
1 0.143 0 0

0 0.1435 0 0
0.1 0.1435 0.0749715 0.0755859
0.2 0.1435 0.142604 0.143773
0.3 0.1435 0.196278 0.197886
0.4 0.1435 0.230739 0.232629
0.5 0.1435 0.242613 0.244601
0.6 0.1435 0.230739 0.232629
0.7 0.1435 0.196278 0.197886
0.8 0.1435 0.142604 0.143773
0.9 0.1435 0.0749715 0.0755859
1 0.1435 0 0

0 0.144 0 0
0.1 0.144 0.0746024 0.0752159
0.2 0.144 0.141902 0.143069
0.3 0.144 0.195312 0.196918
0.4 0.144 0.229603 0.231491
0.5 0.144 0.241419 0.243404
0.6 0.144 0.229603 0.231491
0.7 0.144 0.195312 0.196918
0.8 0.144 0.141902 0.143069
0.9 0.144 0.0746024 0.0752159
1 0.144 0 0

0 0.1445 0 0
0.1 0.1445 0.0742352 0.0748478
0.2 0.1445 0.141204 0.142369
0.3 0.1445 0.19435 0.195954
0.4 0.1445 0.228472 0.230358
0.5 0.1445 0.24023 0.242213
0.6 0.1445 0.228472 0.230358
0.7 0.1445 0.19435 0.195954
0.8 0.1445 0.141204 0.142369
0.9 0.1445 0.0742352 0.0748478
1 0.1445 0 0

0 0.145 0 0
0.1 0.145 0.0738698 0.0744815
0.2 0.145 0.140509 0.141672
0.3 0.145 0.193394 0.194995
0.4 0.145 0.227348 0.22923
0.5 0.145 0.239048 0.241027
0.6 0.145 0.227348 0.22923
0.7 0.145 0.193394 0.194995
0.8 0.145 0.140509 0.141672
0.9 0.145 0.0738698 0.0744815
1 0.145 0 0

0 0.1455 0 0
0.1 0.1455 0.0735061 0.0741169
0.2 0.1455 0.139817 0.140979
0.3 0.1455 0.192442 0.194041
0.4 0.1455 0.226229 0.228108
0.5 0.1455 0.237871 0.239847
0.6 0.1455 0.226229 0.228108
0.7 0.1455 0.192442 0.194041
0.8 0.1455 0.139817 0.140979
0.9 0.1455 0.0735061 0.0741169
1 0.1455 0 0

0 0.146 0 0
0.1 0.146 0.0731443 0.0737542
0.2 0.146 0.139129 0.140289
0.3 0.146 0.191494 0.193091
0.4 0.146 0.225115 0.226992
0.5 0.146 0.2367 0.238674
0.6 0.146 0.225115 0.226992
0.7 0.146 0.191494 0.193091
0.8 0.146 0.139129 0.140289
0.9 0.146 0.0731443 0.0737542
1 0.146 0 0

0 0.1465 0 0
0.1 0.1465 0.0727842 0.0733932
0.2 0.1465 0.138444 0.139602
0.3 0.1465 0.190552 0.192146
0.4 0.1465 0.224007 0.225881
0.5 0.1465 0.235535 0.237505
0.6 0.1465 0.224007 0.225881
0.7 0.1465 0.190552 0.192146
0.8 0.1465 0.138444 0.139602
0.9 0.1465 0.0727842 0.0733932
1 0.1465 0 0

0 0.147 0 0
0.1 0.147 0.0724259 0.073034
0.2 0.147 0.137762 0.138919
0.3 0.147 0.189614 0.191205
0.4 0.147 0.222904 0.224776
0.5 0.147 0.234375 0.236343
0.6 0.147 0.222904 0.224776
0.7 0.147 0.189614 0.191205
0.8 0.147 0.137762 0.138919
0.9 0.147 0.0724259 0.073034
1 0.147 0 0

0 0.1475 0 0
0.1 0.1475 0.0720694 0.0726765
0.2 0.1475 0.137084 0.138239
0.3 0.1475 0.18868 0.19027
0.4 0.1475 0.221807 0.223675
0.5 0.1475 0.233221 0.235186
0.6 0.1475 0.221807 0.223675
0.7 0.1475 0.18868 0.19027
0.8 0.1475 0.137084 0.138239
0.9 0.1475 0.0720694 0.0726765
1 0.1475 0 0

0 0.148 0 0
0.1 0.148 0.0717146 0.0723208
0.2 0.148 0.136409 0.137562
0.3 0.148 0.187751 0.189338
0.4 0.148 0.220715 0.222581
0.5 0.148 0.232073 0.234035
0.6 0.148 0.220715 0.222581
0.7 0.148 0.187751 0.189338
0.8 0.148 0.136409 0.137562
0.9 0.148 0.0717146 0.0723208
1 0.148 0 0

0 0.1485 0 0
0.1 0.1485 0.0713616 0.0719669
0.2 0.1485 0.135738 0.136889
0.3 0.1485 0.186827 0.188412
0.4 0.1485 0.219628 0.221491
0.5 0.1485 0.230931 0.23289
0.6 0.1485 0.219628 0.221491
0.7 0.1485 0.186827 0.188412
0.8 0.1485 0.135738 0.136889
0.9 0.1485 0.0713616 0.0719669
1 0.1485 0 0

0 0.149 0 0
0.1 0.149 0.0710103 0.0716146
0.2 0.149 0.13507 0.136219
0.3 0.149 0.185907 0.18749
0.4 0.149 0.218547 0.220407
0.5 0.149 0.229794 0.23175
0.6 0.149 0.218547 0.220407
0.7 0.149 0.185907 0.18749
0.8 0.149 0.13507 0.136219
0.9 0.149 0.0710103 0.0716146
1 0.149 0 0

0 0.1495 0 0
0.1 0.1495 0.0706608 0.0712641
0.2 0.1495 0.134405 0.135552
0.3 0.1495 0.184992 0.186572
0.4 0.1495 0.217471 0.219328
0.5 0.1495 0.228663 0.230616
0.6 0.1495 0.217471 0.219328
0.7 0.1495 0.184992 0.186572
0.8 0.1495 0.134405 0.135552
0.9 0.1495 0.0706608 0.0712641
1 0.1495 0 0

0 0.15 0 0
0.1 0.15 0.0703129 0.0709153
0.2 0.15 0.133743 0.134889
0.3 0.15 0.184082 0.185659
0.4 0.15 0.216401 0.218255
0.5 0.15 0.227537 0.229487
0.6 0.15 0.216401 0.218255
0.7 0.15 0.184082 0.185659
0.8 0.15 0.133743 0.134889
0.9 0.15 0.0703129 0.0709153
1 0.15 0 0

0 0.1505 0 0
0.1 0.1505 0.0699668 0.0705683
0.2 0.1505 0.133085 0.134229
0.3 0.1505 0.183175 0.18475
0.4 0.1505 0.215336 0.217187
0.5 0.1505 0.226417 0.228364
0.6 0.1505 0.215336 0.217187
0.7 0.1505 0.183175 0.18475
0.8 0.1505 0.133085 0.134229
0.9 0.1505 0.0699668 0.0705683
1 0.1505 0 0

0 0.151 0 0
0.1 0.151 0.0696224 0.0702229
0.2 0.151 0.13243 0.133572
0.3 0.151 0.182274 0.183846
0.4 0.151 0.214276 0.216124
0.5 0.151 0.225303 0.227246
0.6 0.151 0.214276 0.216124
0.7 0.151 0.182274 0.183846
0.8 0.151 0.13243 0.133572
0.9 0.151 0.0696224 0.0702229
1 0.151 0 0

0 0.1515 0 0
0.1 0.1515 0.0692796 0.0698792
0.2 0.1515 0.131778 0.132918
0.3 0.1515 0.181376 0.182946
0.4 0.1515 0.213221 0.215066
0.5 0.1515 0.224194 0.226134
0.6 0.1515 0.213221 0.215066
0.7 0.1515 0.181376 0.182946
0.8 0.1515 0.131778 0.132918
0.9 0.1515 0.0692796 0.0698792
1 0.1515 0 0

0 0.152 0 0
0.1 0.152 0.0689386 0.0695372
0.2 0.152 0.131129 0.132268
0.3 0.152 0.180484 0.182051
0.4 0.152 0.212171 0.214013
0.5 0.152 0.22309 0.225027
0.6 0.152 0.212171 0.214013
0.7 0.152 0.180484 0.182051
0.8 0.152 0.131129 0.132268
0.9 0.152 0.0689386 0.0695372
1 0.152 0 0

0 0.1525 0 0
0.1 0.1525 0.0685993 0.0691968
0.2 0.1525 0.130484 0.13162
0.3 0.1525 0.179595 0.18116
0.4 0.1525 0.211127 0.212966
0.5 0.1525 0.221992 0.223926
0.6 0.1525 0.211127 0.212966
0.7 0.1525 0.179595 0.18116
0.8 0.1525 0.130484 0.13162
0.9 0.1525 0.0685993 0.0691968
1 0.1525 0 0

0 0.153 0 0
0.1 0.153 0.0682616 0.0688582
0.2 0.153 0.129841 0.130976
0.3 0.153 0.178711 0.180273
0.4 0.153 0.210087 0.211924
0.5 0.153 0.220899 0.22283
0.6 0.153 0.210087 0.211924
0.7 0.153 0.178711 0.180273
0.8 0.153 0.129841 0.130976
0.9 0.153 0.0682616 0.0688582
1 0.153 0 0

0 0.1535 0 0
0.1 0.1535 0.0679255 0.0685211
0.2 0.1535 0.129202 0.130335
0.3 0.1535 0.177831 0.179391
0.4 0.1535 0.209053 0.210886
0.5 0.1535 0.219812 0.221739
0.6 0.1535 0.209053 0.210886
0.7 0.1535 0.177831 0.179391
0.8 0.1535 0.129202 0.130335
0.9 0.1535 0.0679255 0.0685211
1 0.1535 0 0

0 0.154 0 0
0.1 0.154 0.0675912 0.0681858
0.2 0.154 0.128566 0.129697
0.3 0.154 0.176956 0.178513
0.4 0.154 0.208024 0.209854
0.5 0.154 0.21873 0.220654
0.6 0.154 0.208024 0.209854
0.7 0.154 0.176956 0.178513
0.8 0.154 0.128566 0.129697
0.9 0.154 0.0675912 0.0681858
1 0.154 0 0

0 0.1545 0 0
0.1 0.1545 0.0672584 0.067852
0.2 0.1545 0.127933 0.129062
0.3 0.1545 0.176085 0.177639
0.4 0.1545 0.207 0.208827
0.5 0.1545 0.217653 0.219574
0.6 0.1545 0.207 0.208827
0.7 0.1545 0.176085 0.177639
0.8 0.1545 0.127933 0.129062
0.9 0.1545 0.0672584 0.067852
1 0.1545 0 0

0 0.155 0 0
0.1 0.155 0.0669273 0.06752
0.2 0.155 0.127303 0.128431
0.3 0.155 0.175218 0.17677
0.4 0.155 0.205981 0.207805
0.5 0.155 0.216581 0.218499
0.6 0.155 0.205981 0.207805
0.7 0.155 0.175218 0.17677
0.8 0.155 0.127303 0.128431
0.9 0.155 0.0669273 0.06752
1 0.155 0 0

0 0.1555 0 0
0.1 0.1555 0.0665979 0.0671895
0.2 0.1555 0.126677 0.127802
0.3 0.1555 0.174356 0.175904
0.4 0.1555 0.204967 0.206788
0.5 0.1555 0.215515 0.21743
0.6 0.1555 0.204967 0.206788
0.7 0.1555 0.174356 0.175904
0.8 0.1555 0.126677 0.127802
0.9 0.1555 0.0665979 0.0671895
1 0.1555 0 0

0 0.156 0 0
0.1 0.156 0.06627 0.0668606
0.2 0.156 0.126053 0.127176
0.3 0.156 0.173497 0.175043
0.4 0.156 0.203958 0.205776
0.5 0.156 0.214454 0.216366
0.6 0.156 0.203958 0.205776
0.7 0.156 0.173497 0.175043
0.8 0.156 0.126053 0.127176
0.9 0.156 0.06627 0.0668606
1 0.156 0 0

0 0.1565 0 0
0.1 0.1565 0.0659438 0.0665334
0.2 0.1565 0.125433 0.126554
0.3 0.1565 0.172643 0.174187
0.4 0.1565 0.202954 0.204769
0.5 0.1565 0.213399 0.215307
0.6 0.1565 0.202954 0.204769
0.7 0.1565 0.172643 0.174187
0.8 0.1565 0.125433 0.126554
0.9 0.1565 0.0659438 0.0665334
1 0.1565 0 0

0 0.157 0 0
0.1 0.157 0.0656192 0.0662078
0.2 0.157 0.124815 0.125935
0.3 0.157 0.171793 0.173334
0.4 0.157 0.201955 0.203767
0.5 0.157 0.212348 0.214253
0.6 0.157 0.201955 0.203767
0.7 0.157 0.171793 0.173334
0.8 0.157 0.124815 0.125935
0.9 0.157 0.0656192 0.0662078
1 0.157 0 0

0 0.1575 0 0
0.1 0.1575 0.0652962 0.0658837
0.2 0.1575 0.124201 0.125318
0.3 0.1575 0.170948 0.172486
0.4 0.1575 0.200961 0.202769
0.5 0.1575 0.211303 0.213204
0.6 0.1575 0.200961 0.202769
0.7 0.1575 0.170948 0.172486
0.8 0.1575 0.124201 0.125318
0.9 0.1575 0.0652962 0.0658837
1 0.1575 0 0

0 0.158 0 0
0.1 0.158 0.0649748 0.0655613
0.2 0.158 0.123589 0.124705
0.3 0.158 0.170106 0.171642
0.4 0.158 0.199972 0.201777
0.5 0.158 0.210263 0.212161
0.6 0.158 0.199972 0.201777
0.7 0.158 0.170106 0.171642
0.8 0.158 0.123589 0.124705
0.9 0.158 0.0649748 0.0655613
1 0.158 0 0

0 0.1585 0 0
0.1 0.1585 0.0646549 0.0652404
0.2 0.1585 0.122981 0.124095
0.3 0.1585 0.169269 0.170802
0.4 0.1585 0.198987 0.200789
0.5 0.1585 0.209228 0.211122
0.6 0.1585 0.198987 0.200789
0.7 0.1585 0.169269 0.170802
0.8 0.1585 0.122981 0.124095
0.9 0.1585 0.0646549 0.0652404
1 0.1585 0 0

0 0.159 0 0
0.1 0.159 0.0643366 0.0649211
0.2 0.159 0.122376 0.123487
0.3 0.159 0.168435 0.169966
0.4 0.159 0.198008 0.199807
0.5 0.159 0.208198 0.210089
0.6 0.159 0.198008 0.199807
0.7 0.159 0.168435 0.169966
0.8 0.159 0.122376 0.123487
0.9 0.159 0.0643366 0.0649211
1 0.159 0 0

0 0.1595 0 0
0.1 0.1595 0.0640199 0.0646033
0.2 0.1595 0.121773 0.122883
0.3 0.1595 0.167606 0.169134
0.4 0.1595 0.197033 0.198829
0.5 0.1595 0.207173 0.209061
0.6 0.1595 0.197033 0.198829
0.7 0.1595 0.167606 0.169134
0.8 0.1595 0.121773 0.122883
0.9 0.1595 0.0640199 0.0646033
1 0.1595 0 0

0 0.16 0 0
0.1 0.16 0.0637048 0.0642871
0.2 0.16 0.121174 0.122281
0.3 0.16 0.166781 0.168306
0.4 0.16 0.196063 0.197855
0.5 0.16 0.206153 0.208038
0.6 0.16 0.196063 0.197855
0.7 0.16 0.166781 0.168306
0.8 0.16 0.121174 0.122281
0.9 0.16 0.0637048 0.0642871
1 0.16 0 0

0 0.1605 0 0
0.1 0.1605 0.0633912 0.0639725
0.2 0.1605 0.120577 0.121683
0.3 0.1605 0.16596 0.167482
0.4 0.1605 0.195098 0.196887
0.5 0.1605 0.205138 0.207019
0.6 0.1605 0.195098 0.196887
0.7 0.1605 0.16596 0.167482
0.8 0.1605 0.120577 0.121683
0.9 0.1605 0.0633912 0.0639725
1 0.1605 0 0

0 0.161 0 0
0.1 0.161 0.0630791 0.0636594
0.2 0.161 0.119984 0.121087
0.3 0.161 0.165143 0.166662
0.4 0.161 0.194138 0.195923
0.5 0.161 0.204128 0.206006
0.6 0.161 0.194138 0.195923
0.7 0.161 0.165143 0.166662
0.8 0.161 0.119984 0.121087
0.9 0.161 0.0630791 0.0636594
1 0.161 0 0

0 0.1615 0 0
0.1 0.1615 0.0627686 0.0633478
0.2 0.1615 0.119393 0.120495
0.3 0.1615 0.16433 0.165847
0.4 0.1615 0.193182 0.194965
0.5 0.1615 0.203123 0.204998
0.6 0.1615 0.193182 0.194965
0.7 0.1615 0.16433 0.165847
0.8 0.1615 0.119393 0.120495
0.9 0.1615 0.0627686 0.0633478
1 0.1615 0 0

0 0.162 0 0
0.1 0.162 0.0624596 0.0630378
0.2 0.162 0.118805 0.119905
0.3 0.162 0.163521 0.165035
0.4 0.162 0.192231 0.19401
0.5 0.162 0.202124 0.203995
0.6 0.162 0.192231 0.19401
0.7 0.162 0.163521 0.165035
0.8 0.162 0.118805 0.119905
0.9 0.162 0.0624596 0.0630378
1 0.162 0 0

0 0.1625 0 0
0.1 0.1625 0.0621522 0.0627292
0.2 0.1625 0.11822 0.119318
0.3 0.1625 0.162716 0.164227
0.4 0.1625 0.191285 0.193061
0.5 0.1625 0.201129 0.202996
0.6 0.1625 0.191285 0.193061
0.7 0.1625 0.162716 0.164227
0.8 0.1625 0.11822 0.119318
0.9 0.1625 0.0621522 0.0627292
1 0.1625 0 0

0 0.163 0 0
0.1 0.163 0.0618462 0.0624222
0.2 0.163 0.117638 0.118734
0.3 0.163 0.161915 0.163423
0.4 0.163 0.190343 0.192116
0.5 0.163 0.200139 0.202003
0.6 0.163 0.190343 0.192116
0.7 0.163 0.161915 0.163423
0.8 0.163 0.117638 0.118734
0.9 0.163 0.0618462 0.0624222
1 0.163 0 0

0 0.1635 0 0
0.1 0.1635 0.0615418 0.0621167
0.2 0.1635 0.117059 0.118153
0.3 0.1635 0.161118 0.162624
0.4 0.1635 0.189406 0.191176
0.5 0.1635 0.199153 0.201014
0.6 0.1635 0.189406 0.191176
0.7 0.1635 0.161118 0.162624
0.8 0.1635 0.117059 0.118153
0.9 0.1635 0.0615418 0.0621167
1 0.1635 0 0

0 0.164 0 0
0.1 0.164 0.0612388 0.0618127
0.2 0.164 0.116483 0.117575
0.3 0.164 0.160325 0.161828
0.4 0.164 0.188474 0.19024
0.5 0.164 0.198173 0.20003
0.6 0.164 0.188474 0.19024
0.7 0.164 0.160325 0.161828
0.8 0.164 0.116483 0.117575
0.9 0.164 0.0612388 0.0618127
1 0.164 0 0

0 0.1645 0 0
0.1 0.1645 0.0609374 0.0615102
0.2 0.1645 0.11591 0.116999
0.3 0.1645 0.159536 0.161036
0.4 0.1645 0.187546 0.189309
0.5 0.1645 0.197197 0.199051
0.6 0.1645 0.187546 0.189309
0.7 0.1645 0.159536 0.161036
0.8 0.1645 0.11591 0.116999
0.9 0.1645 0.0609374 0.0615102
1 0.1645 0 0

0 0.165 0 0
0.1 0.165 0.0606374 0.0612091
0.2 0.165 0.115339 0.116427
0.3 0.165 0.158751 0.160248
0.4 0.165 0.186623 0.188382
0.5 0.165 0.196227 0.198077
0.6 0.165 0.186623 0.188382
0.7 0.165 0.158751 0.160248
0.8 0.165 0.115339 0.116427
0.9 0.165 0.0606374 0.0612091
1 0.165 0 0

0 0.1655 0 0
